Timestamp,EDA_Phasic_E,EDA_Tonic_E,EDA_E,EDA_Tonic_STD,EDA_Phasic_STD,HRV_MedianNN,HRV_MedianNN_norm
2025-09-24 13:04:53+07:00,0.13961787887606852,0.20618238452241844,4.871305000000006,-0.709524962367734,-0.4955426337056377,660.0,0.0
2025-09-24 13:04:54+07:00,0.11334429693642584,0.23225534842264572,4.871305000000004,-0.7010908823100473,-0.5015170999074134,660.0,0.0
2025-09-24 13:04:55+07:00,0.07610129901067274,0.2563389180283142,4.854376000000005,-0.6933003313429091,-0.5099859502100244,660.0,0.0
2025-09-24 13:04:56+07:00,0.04792022796376003,0.2787706382272379,4.871305000000007,-0.6860441204758471,-0.5163941688109903,660.0,0.0
2025-09-24 13:04:57+07:00,0.04742203590009544,0.2998880539072255,4.888351000000002,-0.6792130607183904,-0.5165074549115758,660.0,0.0
2025-09-24 13:04:58+07:00,0.03751422890845612,0.32002870995609367,4.888351000000007,-0.6726979630800662,-0.5187604350397232,660.0,0.0
2025-09-24 13:04:59+07:00,0.06424246670762807,0.33942275303255265,4.950713000000002,-0.6664243797400589,-0.5126825826277064,660.0,0.0
2025-09-24 13:05:00+07:00,0.07733592408768732,0.35786786014064376,4.975406000000004,-0.6604577581232166,-0.509705203343783,660.0,0.0
2025-09-24 13:05:01+07:00,0.11256053992917957,0.37505431005530543,5.029144,-0.654898286824044,-0.5016953218857092,660.0,0.0
2025-09-24 13:05:02+07:00,0.13415498739900958,0.3906723815514761,5.069280999999995,-0.6498461544370457,-0.4967848648018253,660.0,0.0
2025-09-24 13:05:03+07:00,0.13881452169268854,0.40441235340409776,5.080371000000003,-0.6454015495567251,-0.4957253126548226,660.0,0.0
2025-09-24 13:05:04+07:00,0.12004082195724447,0.41596450438810795,5.0656190000000025,-0.6416646607775873,-0.49999434741412435,660.0,0.0
2025-09-24 13:05:05+07:00,0.0970791034969122,0.425019113278446,5.069281000000003,-0.6387356766941366,-0.5052157143062022,660.0,0.0
2025-09-24 13:05:06+07:00,0.0650324657252945,0.4312664588500539,5.040024000000002,-0.6367147859008764,-0.5125029412510063,660.0,0.0
2025-09-24 13:05:07+07:00,0.04091702189918095,0.43439681987786916,5.011102999999997,-0.6357021769923117,-0.5179866588655636,660.0,0.0
2025-09-24 13:05:08+07:00,0.03575893997737039,0.43470683106232055,5.014687000000001,-0.6356018946017693,-0.5191595779665313,660.0,0.0
2025-09-24 13:05:09+07:00,0.048354540152887086,0.4339512941352712,5.029144000000002,-0.6358462956201444,-0.5162954086380942,660.0,0.0
2025-09-24 13:05:10+07:00,0.0617791558524788,0.4297309112365548,5.029144000000007,-0.637211504707154,-0.5132427257967027,660.0,0.0
2025-09-24 13:05:11+07:00,0.06651685838167523,0.42182753586923294,5.029144,-0.6397680878723445,-0.5121653986283031,660.0,0.0
2025-09-24 13:05:12+07:00,0.06539919389330084,0.4102912629007802,5.029143999999998,-0.6434998404324134,-0.5124195493081023,660.0,0.0
2025-09-24 13:05:13+07:00,0.06551607248084468,0.39517218719867486,5.011102999999995,-0.648390557704057,-0.5123929717682527,660.0,0.0
2025-09-24 13:05:14+07:00,0.07671615421157543,0.37652040363039063,4.9825120000000025,-0.6544240350039731,-0.5098461355617888,660.0,0.0
2025-09-24 13:05:15+07:00,0.16296671145122388,0.35438600706340306,5.036403999999997,-0.6615840676488588,-0.49023323921988976,660.0,0.0
2025-09-24 13:05:16+07:00,0.27591879036375494,0.32881909236518947,5.121332999999998,-0.669854450955411,-0.4645485655642962,660.0,0.0
2025-09-24 13:05:17+07:00,0.5233750408405418,0.2998697544032236,5.336546999999999,-0.6792189802403273,-0.40827839241896613,660.0,0.0
2025-09-24 13:05:18+07:00,0.6850268380611516,0.2675880880449828,5.465997000000002,-0.6896614508203045,-0.37151967405427966,660.0,0.0
2025-09-24 13:05:19+07:00,0.8527494317772781,0.23202418815794257,5.588489000000005,-0.7011656580120398,-0.3333804903779489,660.0,0.0
2025-09-24 13:05:20+07:00,0.9538276365830619,0.19345977001771075,5.683977000000004,-0.7136404725830822,-0.3103958695624237,660.0,0.0
2025-09-24 13:05:21+07:00,0.8700918246433699,0.15293953377375047,5.592946,-0.7267479550214311,-0.32943692682904246,660.0,0.0
2025-09-24 13:05:22+07:00,0.6080900935596026,0.11166316087802475,5.2247790000000025,-0.7401000324770532,-0.38901466125302214,660.0,0.0
2025-09-24 13:05:23+07:00,0.4484800420942345,0.07083033278249395,5.065619000000002,-0.7533086320999162,-0.42530909800451494,660.0,0.0
2025-09-24 13:05:24+07:00,0.33053761313888064,0.03164073093912467,4.898630000000004,-0.7659856810399853,-0.4521285494659809,660.0,0.0
2025-09-24 13:05:25+07:00,0.27324682109065557,-0.00470596320012362,4.807584000000001,-0.7777431064472285,-0.4651561564954067,660.0,0.0
2025-09-24 13:05:26+07:00,0.1968970653072638,-0.037010068183287004,4.7008129999999975,-0.7881928354716122,-0.4825176657288868,660.0,0.0
2025-09-24 13:05:27+07:00,0.1268930913274533,-0.06407190255840245,4.598682000000003,-0.796946795263103,-0.49843617952320557,660.0,0.0
2025-09-24 13:05:28+07:00,0.09695441216248517,-0.08469178487350693,4.5537090000000005,-0.8036169129716674,-0.5052440684211797,660.0,0.0
2025-09-24 13:05:29+07:00,0.09164156036987609,-0.09767003367663829,4.535976,-0.8078151157472724,-0.5064521813287729,660.0,0.0
2025-09-24 13:05:30+07:00,0.10778040380047904,-0.09939781192437458,4.553709000000003,-0.8083740173021206,-0.5027822982183011,660.0,0.0
2025-09-24 13:05:31+07:00,0.11407830961846244,-0.08961209050772379,4.568601999999999,-0.805208533003286,-0.5013501895116182,660.0,0.0
2025-09-24 13:05:32+07:00,0.11797711650109463,-0.07369385099979997,4.586591000000004,-0.8000593022943796,-0.5004636225409994,660.0,0.0
2025-09-24 13:05:33+07:00,0.11936368335897615,-0.05251936610367025,4.610837,-0.79320978179193,-0.5001483249600321,660.0,0.0
2025-09-24 13:05:34+07:00,0.1282520411786644,-0.026964908522399966,4.6476309999999925,-0.7849434281124655,-0.4981271618957416,660.0,0.0
2025-09-24 13:05:35+07:00,0.12685992909303287,0.0020932490409437676,4.660047000000003,-0.7755436978725146,-0.49844372043061497,660.0,0.0
2025-09-24 13:05:36+07:00,0.11312453110217273,0.033778833883293835,4.675644000000003,-0.7652940476886063,-0.5015670734341319,660.0,0.0
2025-09-24 13:05:37+07:00,0.10011171430421156,0.0672155733015849,4.691347000000001,-0.7544779341772685,-0.5045261154988158,660.0,0.0
2025-09-24 13:05:38+07:00,0.07834119025881724,0.10152719459275072,4.703997999999997,-0.7433788139550297,-0.5094766114153204,660.0,0.0
2025-09-24 13:05:39+07:00,0.051738969857962724,0.13598308561125005,4.716686000000001,-0.7322330253741459,-0.5155258081728166,660.0,0.0
2025-09-24 13:05:40+07:00,0.032393291569226365,0.17043917806372733,4.732665999999998,-0.7210871716334167,-0.5199249076694896,660.0,0.0
2025-09-24 13:05:41+07:00,0.01989053239509985,0.20489706421435283,4.755226999999993,-0.7099407376673692,-0.5227679654712907,660.0,0.0
2025-09-24 13:05:42+07:00,0.05915844028784176,0.2393583363272942,4.840904999999998,-0.698793208410531,-0.5138386619199676,660.0,0.0
2025-09-24 13:05:43+07:00,0.07175404576501822,0.2738245866667235,4.888351000000003,-0.6876440687974286,-0.5109744913859625,660.0,0.0
2025-09-24 13:05:44+07:00,0.07346654629474043,0.3082974074968101,4.922805,-0.6764928037625891,-0.5105850783033136,660.0,0.0
2025-09-24 13:05:45+07:00,0.07681111758878353,0.3427783910817226,4.961255999999999,-0.66533889824054,-0.5098245414187124,660.0,0.0
2025-09-24 13:05:46+07:00,0.2012817476949792,0.3772691296856321,5.125077,-0.6541818371658082,-0.48152061337450647,660.0,0.0
2025-09-24 13:05:47+07:00,0.48612489531932723,0.411771215572708,5.444691999999999,-0.6430211054729208,-0.41674886804497624,660.0,0.0
2025-09-24 13:05:48+07:00,0.7817122264003095,0.44628624100712067,5.773262000000004,-0.6318561880964048,-0.3495339552373762,660.0,0.0
2025-09-24 13:05:49+07:00,0.9888766804662626,0.4807095323680022,6.011775,-0.6207209448498855,-0.30242591218981335,660.0,0.0
2025-09-24 13:05:50+07:00,1.048634401587623,0.5145085060867043,6.106371000000001,-0.6097876558190709,-0.288837339228773,660.0,0.0
2025-09-24 13:05:51+07:00,1.02989089656517,0.5470443127095441,6.106370999999998,-0.5992629759687663,-0.29309950787851063,660.0,0.0
2025-09-24 13:05:52+07:00,0.9249373896412133,0.5776781027828353,6.022151000000001,-0.5893535602637782,-0.31696535081212707,660.0,0.0
2025-09-24 13:05:53+07:00,0.724762193955077,0.6057710268528913,5.835963000000001,-0.5802660636689128,-0.36248407543094957,660.0,0.0
2025-09-24 13:05:54+07:00,0.48853907533727264,0.6306842354660311,5.674731000000001,-0.572207141148975,-0.41619989695472476,660.0,0.0
2025-09-24 13:05:55+07:00,0.30802416610377004,0.6517788791685666,5.440467000000003,-0.5653834476687716,-0.45724798193262106,660.0,0.0
2025-09-24 13:05:56+07:00,0.2668925818648296,0.6684161085068139,5.4788929999999985,-0.5600016381931083,-0.46660107510528276,660.0,0.0
2025-09-24 13:05:57+07:00,0.2663349692811702,0.6799570740270893,5.483177999999993,-0.5562683676867907,-0.46672787310117125,660.0,0.0
2025-09-24 13:05:58+07:00,0.2396188701044537,0.6857629262757063,5.461739000000004,-0.5543902911146251,-0.472802965258048,660.0,0.0
2025-09-24 13:05:59+07:00,0.20978160108267674,0.6863540529013292,5.440467,-0.5541990735260222,-0.4795877940542666,660.0,0.0
2025-09-24 13:06:00+07:00,0.1594331920257848,0.6852081971942603,5.3859369999999975,-0.5545697348288552,-0.49103674185721957,660.0,0.0
2025-09-24 13:06:01+07:00,0.1282953397692006,0.6789845708241469,5.357012,-0.5565829529369126,-0.49811731603740605,660.0,0.0
2025-09-24 13:06:02+07:00,0.10191519340216598,0.6680775652689777,5.3162370000000045,-0.5601111501297575,-0.5041160143964578,660.0,0.0
2025-09-24 13:06:03+07:00,0.0752905321017733,0.6533052048224395,5.276079000000002,-0.5648897119811787,-0.5101703140895237,660.0,0.0
2025-09-24 13:06:04+07:00,0.05136064998713795,0.6354855137782227,5.232614999999998,-0.5706540240649635,-0.5156118360043812,660.0,0.0
2025-09-24 13:06:05+07:00,0.03507512477475276,0.6154365164300124,5.197554999999996,-0.5771394719549012,-0.5193150737350826,660.0,0.0
2025-09-24 13:06:06+07:00,0.022308688270249843,0.593976237071498,5.166802999999995,-0.5840814412247797,-0.5222180902932545,660.0,0.0
2025-09-24 13:06:07+07:00,0.01378106420141896,0.5719226999963665,5.125076999999997,-0.5912153174483876,-0.5241572245117146,660.0,0.0
2025-09-24 13:06:08+07:00,0.008420686805914096,0.5500939294983036,5.102626000000002,-0.5982764861995139,-0.5253761444767113,660.0,0.0
2025-09-24 13:06:09+07:00,0.005124773334708524,0.5293079498709998,5.065619000000003,-0.6050003330519461,-0.5261256168434001,660.0,0.0
2025-09-24 13:06:10+07:00,0.0031282436349550713,0.5102450817059214,5.058273999999998,-0.6111667879608947,-0.5265796165774075,660.0,0.0
2025-09-24 13:06:11+07:00,0.0019336811983133486,0.4931320333989868,5.036404000000001,-0.6167025153144883,-0.5268512534223577,660.0,0.0
2025-09-24 13:06:12+07:00,0.004749331815927737,0.4781033733688984,5.029144,-0.6215639849325402,-0.5262109901537411,660.0,0.0
2025-09-24 13:06:13+07:00,0.00748624828053823,0.46529367003435507,5.021904999999997,-0.6257076666348652,-0.5255886305930058,660.0,0.0
2025-09-24 13:06:14+07:00,0.007303644395895501,0.45483749181405475,5.011103000000004,-0.6290900302412784,-0.5256301536993571,660.0,0.0
2025-09-24 13:06:15+07:00,0.0054205550086818925,0.44686940712669987,4.993191000000004,-0.6316675455715931,-0.5260583577381012,660.0,0.0
2025-09-24 13:06:16+07:00,0.0052745210406655516,0.4415239843909884,4.993191000000004,-0.6333966824456243,-0.5260915650490886,660.0,0.0
2025-09-24 13:06:17+07:00,0.010409074494907168,0.43912649293388384,4.993191000000009,-0.6341722227702387,-0.5249239961906038,660.0,0.0
2025-09-24 13:06:18+07:00,0.0205885395560721,0.44225052217842364,5.003915999999996,-0.6331616620663681,-0.5226092425304519,660.0,0.0
2025-09-24 13:06:19+07:00,0.027577675256121384,0.44842327183708264,5.025538999999991,-0.6311649015524347,-0.5210199519984076,660.0,0.0
2025-09-24 13:06:20+07:00,0.026380321861506236,0.4572603249426379,5.029144000000001,-0.6283062923950142,-0.5212922234916566,660.0,0.0
2025-09-24 13:06:21+07:00,0.01910398193062183,0.468274020543455,5.029144000000006,-0.6247435831156342,-0.5229468226662026,660.0,0.0
2025-09-24 13:06:22+07:00,0.01233226619230181,0.4809766976879031,5.029144000000008,-0.6206345222358204,-0.5244866731098752,660.0,0.0
2025-09-24 13:06:23+07:00,0.007659886802553142,0.49488069542434765,5.0473159999999995,-0.6161368582771002,-0.5255491461601831,660.0,0.0
2025-09-24 13:06:24+07:00,0.0046920104305790584,0.509498352801157,5.047316000000018,-0.6114083397609997,-0.5262240247175165,660.0,0.0
2025-09-24 13:06:25+07:00,0.41434798117184285,0.5243420088666975,5.4788929999999985,-0.6066067152090461,-0.4330705385589943,660.0,0.0
2025-09-24 13:06:26+07:00,1.0176909552404165,0.5389240026693374,6.106370999999996,-0.6018897331427654,-0.29587370658791506,660.0,0.0
2025-09-24 13:06:27+07:00,1.3276682711064096,0.5527566732574423,6.420702000000006,-0.597415142083685,-0.22538659138554384,660.0,0.0
2025-09-24 13:06:28+07:00,1.507079864519543,0.5653523596793804,6.621624000000001,-0.5933406905533312,-0.18458939428025756,660.0,0.0
2025-09-24 13:06:29+07:00,1.610961018543298,0.5764670312759002,6.756106,-0.589745317567787,-0.16096739842365362,660.0,0.0
2025-09-24 13:06:30+07:00,1.4579308053203877,0.5868377043686772,6.577958999999996,-0.5863906131524668,-0.195765616605367,660.0,0.0
2025-09-24 13:06:31+07:00,1.3543849433422928,0.5974450255717709,6.492332999999999,-0.5829593578273402,-0.2193113689182043,660.0,0.0
2025-09-24 13:06:32+07:00,1.411976079005071,0.6092696414992389,6.565580000000003,-0.5791343321123776,-0.20621546542359961,660.0,0.0
2025-09-24 13:06:33+07:00,1.3827608383380516,0.6232921987651396,6.5348660000000045,-0.5745983165275491,-0.2128588484363471,660.0,0.0
2025-09-24 13:06:34+07:00,1.3062052856737019,0.6404933439835307,6.474290000000004,-0.5690340915928251,-0.23026715473436682,660.0,0.0
2025-09-24 13:06:35+07:00,1.142089988452149,0.6618537237684707,6.327654999999996,-0.5621244378281757,-0.2675860592787496,660.0,0.0
2025-09-24 13:06:36+07:00,0.9953609185821702,0.6883539847340181,6.203992,-0.5535521357535709,-0.3009514325563644,660.0,0.0
2025-09-24 13:06:37+07:00,0.8174664782014791,0.7209747734942296,6.0534470000000065,-0.5429999658889815,-0.3414036375118909,660.0,0.0
2025-09-24 13:06:38+07:00,0.586832289249418,0.7606967366631645,5.865348999999999,-0.5301507087543772,-0.39384856755734415,660.0,0.0
2025-09-24 13:06:39+07:00,0.5669666635047521,0.8080579344745988,5.9000410000000025,-0.5148303126728989,-0.3983659002096367,660.0,0.0
2025-09-24 13:06:40+07:00,0.5505113473785105,0.8618142266488489,5.905010000000001,-0.49744123203224094,-0.40210774744849487,660.0,0.0
2025-09-24 13:06:41+07:00,0.4070046890954342,0.9202788865259484,5.845742000000003,-0.4785290890232685,-0.43474036227854107,660.0,0.0
2025-09-24 13:06:42+07:00,0.44439256934340926,0.9817651874459346,5.965541999999992,-0.4586395058368456,-0.4262385665427822,660.0,0.0
2025-09-24 13:06:43+07:00,0.7020553677460699,1.0445864027488394,6.287768999999999,-0.4383181046638379,-0.36764748124470414,660.0,0.0
2025-09-24 13:06:44+07:00,0.8224472550566837,1.1070558057746993,6.47429,-0.41811050769510977,-0.34027103659556485,660.0,0.0
2025-09-24 13:06:45+07:00,0.8206659398841356,1.1674866698635489,6.492333,-0.39856233712152606,-0.3406760977447278,660.0,0.0
2025-09-24 13:06:46+07:00,0.7583087011134861,1.2241922683554218,6.474289999999999,-0.3802192151339518,-0.35485578654114514,660.0,0.0
2025-09-24 13:06:47+07:00,0.6424825854464751,1.2754858745903528,6.414828000000004,-0.36362676392325194,-0.3811940001476959,660.0,0.0
2025-09-24 13:06:48+07:00,0.49489824201060567,1.3196807619083772,6.321950000000005,-0.34933060568029106,-0.4147538578707291,660.0,0.0
2025-09-24 13:06:49+07:00,0.35025590501555826,1.3555199266855258,6.215044,-0.33773735582623604,-0.4476447197146896,660.0,0.0
2025-09-24 13:06:50+07:00,0.22474488298309644,1.383476767880282,6.117078000000004,-0.32869387930784344,-0.4761852270884425,660.0,0.0
2025-09-24 13:06:51+07:00,0.15065308913352873,1.4044544074871226,6.079794,-0.3219080343021727,-0.4930332883539403,660.0,0.0
2025-09-24 13:06:52+07:00,0.1122272483577344,1.4193559675005263,6.074527,-0.3170876789862827,-0.501771110532781,660.0,0.0
2025-09-24 13:06:53+07:00,0.0783140918140808,1.4290845699149735,6.042963000000004,-0.3139406715372318,-0.509482773450728,660.0,0.0
2025-09-24 13:06:54+07:00,0.049958305010963086,1.434543336724941,6.027328000000001,-0.31217487013207945,-0.5159307214415718,660.0,0.0
2025-09-24 13:06:55+07:00,0.04420609926469951,1.4366353899249074,6.027328000000002,-0.3114981329478845,-0.5172387409912342,660.0,0.0
2025-09-24 13:06:56+07:00,0.0441689641303021,1.4367406775711018,6.032513999999998,-0.31146407450940056,-0.5172471853139712,660.0,0.0
2025-09-24 13:06:57+07:00,0.03489937346669634,1.4361736088271346,6.0221510000000045,-0.3116475098565722,-0.5193550386036838,660.0,0.0
2025-09-24 13:06:58+07:00,0.05078137988272439,1.4341696804867148,6.027327999999993,-0.31229574041899094,-0.515743558799867,660.0,0.0
2025-09-24 13:06:59+07:00,0.15609963101822372,1.4315686126526943,6.133181999999994,-0.31313713361201456,-0.4917947750639968,660.0,0.0
2025-09-24 13:07:00+07:00,0.1877400712724594,1.4291333598026048,6.160229000000002,-0.3139248889886937,-0.48459991517231943,660.0,0.0
2025-09-24 13:07:01+07:00,0.19097534505612923,1.4271651481228442,6.160229000000002,-0.31456156592887957,-0.48386423193284217,660.0,0.0
2025-09-24 13:07:02+07:00,0.19043201522148873,1.4258714152406764,6.160229000000009,-0.31498006252724176,-0.4839877821111518,660.0,0.0
2025-09-24 13:07:03+07:00,0.1668407017172211,1.4260539171938582,6.133182000000008,-0.31492102681155903,-0.48935231540967705,660.0,0.0
2025-09-24 13:07:04+07:00,0.16458192857372256,1.4279353400743613,6.138551000000001,-0.31431242430448514,-0.4898659478422213,660.0,0.0
2025-09-24 13:07:05+07:00,0.1594293116928348,1.4313071630863643,6.133182000000003,-0.3132217072946198,-0.4910376242233208,660.0,0.0
2025-09-24 13:07:06+07:00,0.1586962844422879,1.4363768238571302,6.138550999999997,-0.3115817738766327,-0.49120431053748365,660.0,0.0
2025-09-24 13:07:07+07:00,0.15392680927031183,1.4433517600139254,6.143981999999999,-0.3093255221451926,-0.4922888626278929,660.0,0.0
2025-09-24 13:07:08+07:00,0.15350603719883923,1.4524394091840138,6.143982000000002,-0.30638585019496883,-0.4923845438534464,660.0,0.0
2025-09-24 13:07:09+07:00,0.12705661802530493,1.4637295898320444,6.127822,-0.30273370355695645,-0.4983989944628797,660.0,0.0
2025-09-24 13:07:10+07:00,0.08666013067694384,1.476838493258926,6.101058000000002,-0.29849323663521005,-0.5075849306967621,660.0,0.0
2025-09-24 13:07:11+07:00,0.05487679428540407,1.4912646916029528,6.079794000000007,-0.2938266512701098,-0.5148122843741992,660.0,0.0
2025-09-24 13:07:12+07:00,0.03384025038227674,1.506506757002418,6.0850700000000035,-0.28889614930203616,-0.5195958772942713,660.0,0.0
2025-09-24 13:07:13+07:00,0.02065891615920079,1.5220632615956164,6.079794000000002,-0.283863932571369,-0.5225932392828645,660.0,0.0
2025-09-24 13:07:14+07:00,0.06683574768917935,1.5374327775208414,6.143981999999999,-0.2788922029184887,-0.5120928849758378,660.0,0.0
2025-09-24 13:07:15+07:00,0.19055318842233224,1.552113876916386,6.293468000000004,-0.2741431621837759,-0.4839602280001568,660.0,0.0
2025-09-24 13:07:16+07:00,0.31721753426808197,1.5656051319205462,6.420702000000004,-0.26977901220760997,-0.45515746121472495,660.0,0.0
2025-09-24 13:07:17+07:00,0.41382689869395084,1.577405114671615,6.534866000000008,-0.26596195483037144,-0.43318902981228646,660.0,0.0
2025-09-24 13:07:18+07:00,0.45041793080419185,1.587012397307885,6.584136,-0.2628541918924411,-0.42486843290498494,660.0,0.0
2025-09-24 13:07:19+07:00,0.46444456884766155,1.5941128007354077,6.602795999999999,-0.26055735401935687,-0.4216788535355725,660.0,0.0
2025-09-24 13:07:20+07:00,0.4527450182566395,1.599146156523247,6.5965850000000135,-0.2589291645340377,-0.42433926617906365,660.0,0.0
2025-09-24 13:07:21+07:00,0.4070437449297067,1.602739545008225,6.553247999999997,-0.25776677554456,-0.43473148119934985,660.0,0.0
2025-09-24 13:07:22+07:00,0.4541321191039258,1.605520046527162,6.5965850000000055,-0.2568673391590009,-0.42402384717187974,660.0,0.0
2025-09-24 13:07:23+07:00,0.55965454589431,1.6081147414168786,6.717147,-0.2560280074854373,-0.4000286350292496,660.0,0.0
2025-09-24 13:07:24+07:00,0.6046106092340267,1.611150710014197,6.756106000000009,-0.25504593263194575,-0.38980587660959276,660.0,0.0
2025-09-24 13:07:25+07:00,0.5987091799077155,1.6152550326559378,6.756106000000002,-0.25371826670660325,-0.391147828770254,660.0,0.0
2025-09-24 13:07:26+07:00,0.548413386573433,1.6210547896789214,6.704239,-0.2518421618174868,-0.40258481205093016,660.0,0.0
2025-09-24 13:07:27+07:00,0.4886074267177251,1.629177061419969,6.659481000000007,-0.24921477007267318,-0.4161843542314944,660.0,0.0
2025-09-24 13:07:28+07:00,0.39033298458602406,1.640248928215902,6.565580000000006,-0.24563324358023908,-0.4385314150305518,660.0,0.0
2025-09-24 13:07:29+07:00,0.2830189974306611,1.654738744013657,6.468318,-0.24094607924683042,-0.4629340180220429,660.0,0.0
2025-09-24 13:07:30+07:00,0.18451592641479694,1.672475705600915,6.397213,-0.23520852848046966,-0.4853330677560053,660.0,0.0
2025-09-24 13:07:31+07:00,0.11499025646271718,1.6931302833754707,6.321950000000001,-0.22852718748774892,-0.501142817878343,660.0,0.0
2025-09-24 13:07:32+07:00,0.07567116441602674,1.7163729477351177,6.327655000000006,-0.22100865247526064,-0.5100837604212026,660.0,0.0
2025-09-24 13:07:33+07:00,0.05649476441320572,1.7418741690776542,6.32765500000001,-0.2127595196495958,-0.5144443669784577,660.0,0.0
